latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.90357,125.06196,325.53,1.04,1.02,2023/6/9,126,T,80,6.1NRT,296.91,18.85,D
-20.92927,125.10815,321.24,1.04,1.02,2023/6/9,126,T,66,6.1NRT,296.88,13.28,D
-20.94288,125.0755,310.18,1.04,1.02,2023/6/9,126,T,31,6.1NRT,296.06,4.52,D
-20.94438,125.08536,322.17,1.04,1.02,2023/6/9,126,T,76,6.1NRT,296.36,14.58,D
-20.94343,124.8448,321.38,1.06,1.03,2023/6/9,126,T,77,6.1NRT,295.34,14.94,D
-20.94499,124.8548,332.83,1.06,1.03,2023/6/9,126,T,86,6.1NRT,297.22,29.66,D
-20.94811,124.8748,326.37,1.05,1.03,2023/6/9,126,T,74,6.1NRT,298.93,19.26,D
-20.96342,124.91306,315.27,1.05,1.02,2023/6/9,126,T,45,6.1NRT,297.61,8.23,D
-20.96496,124.92301,314.89,1.05,1.02,2023/6/9,126,T,52,6.1NRT,295.7,8.27,D
-20.97418,124.98254,322.05,1.05,1.02,2023/6/9,126,T,78,6.1NRT,296.66,15.71,D
-20.98327,124.98099,313.13,1.05,1.02,2023/6/9,126,T,17,6.1NRT,296.51,6.4,D
-20.97392,124.86007,342.11,1.05,1.03,2023/6/9,126,T,92,6.1NRT,298.16,44.28,D
-20.97547,124.87006,321.84,1.05,1.03,2023/6/9,126,T,65,6.1NRT,297.39,14.34,D
-20.97701,124.88004,314.89,1.05,1.02,2023/6/9,126,T,18,6.1NRT,296.32,7.45,D
-21.746,127.29559,315.37,1.03,1.01,2023/6/9,126,T,48,6.1NRT,294.26,10.34,D
-21.74738,127.30543,315.91,1.03,1.01,2023/6/9,126,T,60,6.1NRT,293.38,10.51,D
-21.7667,125.3992,314.55,1.01,1.01,2023/6/9,128,T,47,6.1NRT,289.64,9.11,D
-21.76816,125.40886,345.12,1.01,1.01,2023/6/9,128,T,88,6.1NRT,293.81,49.49,D
-21.76961,125.4185,337.38,1.01,1.01,2023/6/9,128,T,84,6.1NRT,288.81,34.19,D
-21.77107,125.42816,329.72,1.01,1.01,2023/6/9,128,T,80,6.1NRT,286.86,24.24,D
-21.75822,125.2216,336.49,1.02,1.01,2023/6/9,128,T,84,6.1NRT,292.83,33.49,D
-21.76574,125.21033,318.01,1.02,1.01,2023/6/9,128,T,39,6.1NRT,286.82,11.46,D
-21.76721,125.22006,324.87,1.02,1.01,2023/6/9,128,T,75,6.1NRT,289.32,18.14,D
-21.76869,125.2298,335.78,1.02,1.01,2023/6/9,128,T,86,6.1NRT,292.39,32.04,D
-21.77016,125.23953,332.22,1.02,1.01,2023/6/9,128,T,74,6.1NRT,295.15,27.5,D
-21.83406,125.35803,311.54,1.02,1.01,2023/6/9,128,T,57,6.1NRT,290.14,8.09,D
-21.83722,125.31775,321.47,1.02,1.01,2023/6/9,128,T,78,6.1NRT,291.1,16.13,D
-21.86934,125.34602,321.37,1.02,1.01,2023/6/9,128,T,73,6.1NRT,292.32,16.25,D
-21.8708,125.3557,321.1,1.02,1.01,2023/6/9,128,T,78,6.1NRT,289.38,16.18,D
-22.01317,125.19943,317.48,1.02,1.01,2023/6/9,128,T,56,6.1NRT,290.19,13.72,D
-22.01464,125.20916,320.77,1.02,1.01,2023/6/9,128,T,59,6.1NRT,289.09,16.69,D
-22.54415,122.87885,306.01,1.23,1.1,2023/6/9,128,T,53,6.1NRT,292.66,4.77,D
-22.90271,118.48985,308.47,2.39,1.49,2023/6/9,128,T,65,6.1NRT,291.65,24.68,D
-25.52234,131.16725,306.07,1.83,1.33,2023/6/9,128,T,58,6.1NRT,293.27,9.72,D
-25.52429,131.18538,306.25,1.84,1.33,2023/6/9,128,T,59,6.1NRT,293.66,9.99,D
-25.53028,131.17906,306.33,1.84,1.33,2023/6/9,128,T,45,6.1NRT,293.02,9.52,D
67.24256,162.73753,306.13,1.2,1.09,2023/6/9,102,T,34,6.1NRT,293.84,3.71,D
65.26263,156.12103,332.09,1.04,1.02,2023/6/9,105,T,88,6.1NRT,294.99,28.46,D
65.25912,156.1416,329.25,1.04,1.02,2023/6/9,105,T,86,6.1NRT,289.45,24.73,D
65.2542,156.11287,394.29,1.04,1.02,2023/6/9,105,T,100,6.1NRT,306.29,227.91,D
65.25066,156.13362,412.08,1.04,1.02,2023/6/9,105,T,100,6.1NRT,305.56,346.49,D
65.24571,156.10506,350.09,1.04,1.02,2023/6/9,105,T,96,6.1NRT,298.01,61.89,D
65.24219,156.12567,337.42,1.04,1.02,2023/6/9,105,T,90,6.1NRT,296.37,37.38,D
0.48265,127.98872,319.52,1.26,1.12,2023/6/9,122,T,0,6.1NRT,298.31,15.99,D
-3.29963,128.95822,310.07,1.04,1.02,2023/6/9,124,T,45,6.1NRT,293.42,5.61,D
5.95043,5.05336,307.91,1,1,2023/6/9,134,A,57,6.1NRT,291.24,6.91,N
32.36034,6.97024,306.02,1.34,1.15,2023/6/9,126,A,67,6.1NRT,293.57,11.19,N
32.3587,6.98431,319.83,1.34,1.15,2023/6/9,126,A,99,6.1NRT,293.82,27.81,N
32.13323,6.47355,305.97,1.42,1.18,2023/6/9,126,A,66,6.1NRT,292.53,11.75,N
29.71191,19.71153,301.76,3.02,1.65,2023/6/9,126,A,44,6.1NRT,287.87,27.61,N
31.66688,6.06461,315.9,1.49,1.2,2023/6/9,126,A,92,6.1NRT,294.32,23.11,N
31.66452,6.0573,313.76,1.49,1.2,2023/6/9,126,A,88,6.1NRT,294,20.42,N
31.66278,6.07275,304.08,1.48,1.2,2023/6/9,126,A,58,6.1NRT,293.49,8.65,N
31.64996,5.99195,305.35,1.5,1.21,2023/6/9,126,A,64,6.1NRT,293.73,10.89,N
31.3972,6.94082,309.13,1.31,1.14,2023/6/9,126,A,76,6.1NRT,293.16,13.02,N
28.91252,20.94176,302.35,3.82,1.83,2023/6/9,126,A,46,6.1NRT,288.08,40.77,N
28.90362,20.97929,307.75,3.85,1.83,2023/6/9,126,A,72,6.1NRT,288.28,64.22,N
28.89786,20.96947,308.47,3.85,1.83,2023/6/9,126,A,75,6.1NRT,288.26,71.12,N
28.91617,19.78707,311.84,3.19,1.69,2023/6/9,126,A,83,6.1NRT,285.17,71.77,N
28.91711,19.78273,309.67,3.19,1.69,2023/6/9,126,A,78,6.1NRT,285.15,63.79,N
30.87657,5.64855,308.9,1.54,1.22,2023/6/9,126,A,76,6.1NRT,295.34,15.11,N
28.73642,9.79259,308.19,1,1,2023/6/9,126,A,74,6.1NRT,293.49,8.35,N
45.14626,9.95119,310.04,1.37,1.16,2023/6/9,122,A,79,6.1NRT,288.19,17.34,N
65.2494,156.10809,328.89,2.18,1.43,2023/6/9,105,A,86,6.1NRT,290.04,81.75,D
-23.52573,-56.4323,307.32,1,1,2023/6/9,204,T,71,6.1NRT,290.37,8.54,N
-20.94694,-49.02542,302.93,2.63,1.56,2023/6/9,204,T,52,6.1NRT,286.29,30.13,N
-30.10435,-63.19223,308.74,2.66,1.57,2023/6/9,204,T,75,6.1NRT,291.19,40.66,N
-22.61277,-61.65199,305.54,1.66,1.27,2023/6/9,204,T,65,6.1NRT,293.38,12.05,N
-22.60204,-62.18293,312.32,1.81,1.32,2023/6/9,204,T,85,6.1NRT,289.24,27.51,N
-22.59025,-62.18439,332.79,1.81,1.32,2023/6/9,204,T,100,6.1NRT,290.18,77.82,N
-22.59208,-62.20182,313.15,1.81,1.32,2023/6/9,204,T,86,6.1NRT,289.09,27.84,N
-22.57845,-62.18587,310.32,1.81,1.32,2023/6/9,204,T,80,6.1NRT,287.46,24.67,N
-22.58027,-62.20329,304.29,1.81,1.32,2023/6/9,204,T,45,6.1NRT,288.36,14.96,N
-30.10024,-63.19942,303.97,2.66,1.57,2023/6/9,204,T,58,6.1NRT,290.92,26.14,N
-22.5129,-62.20028,320.5,1.81,1.32,2023/6/9,204,T,100,6.1NRT,293.99,42.28,N
-22.51476,-62.21771,308.35,1.81,1.32,2023/6/9,204,T,74,6.1NRT,293.75,18.08,N
-20.34484,-48.67848,307.41,2.87,1.62,2023/6/9,204,T,71,6.1NRT,286.7,44.35,N
-20.34305,-48.68557,309.59,2.87,1.62,2023/6/9,204,T,78,6.1NRT,286.71,53.95,N
-26.9182,-57.8015,301.43,1.12,1.06,2023/6/9,204,T,41,6.1NRT,287.63,6.92,N
-21.65005,-58.32993,304.41,1.06,1.03,2023/6/9,204,T,60,6.1NRT,291.82,6.6,N
-26.55817,-56.02561,311.35,1,1,2023/6/9,204,T,82,6.1NRT,287.86,12.46,N
-20.5127,-55.40818,305.15,1.06,1.03,2023/6/9,204,T,63,6.1NRT,288.69,8.72,N
-25.764,-57.22515,313.74,1.05,1.02,2023/6/9,204,T,88,6.1NRT,287.91,14.91,N
-25.6601,-57.13198,300.72,1.04,1.02,2023/6/9,204,T,33,6.1NRT,289.55,4.82,N
-20.51423,-55.41825,310.26,1.06,1.03,2023/6/9,204,T,80,6.1NRT,288.82,12.27,N
-21.22065,-60.81238,322.33,1.4,1.17,2023/6/9,204,T,100,6.1NRT,294.01,31.29,N
-20.96375,-58.74914,313.66,1.08,1.04,2023/6/9,204,T,88,6.1NRT,292.93,12.84,N
-20.95446,-58.75053,308.64,1.08,1.04,2023/6/9,204,T,75,6.1NRT,293.04,9.3,N
-21.21354,-60.80569,303.31,1.39,1.17,2023/6/9,204,T,54,6.1NRT,293.29,6.82,N
-21.21514,-60.81899,315.08,1.4,1.17,2023/6/9,204,T,91,6.1NRT,293.8,20.14,N
-20.25937,-55.62394,314.61,1.05,1.02,2023/6/9,206,T,90,6.1NRT,289.92,15.19,N
-20.26087,-55.6339,304.04,1.05,1.02,2023/6/9,206,T,58,6.1NRT,289.26,7.12,N
-19.55396,-59.34089,307.03,1.11,1.05,2023/6/9,206,T,70,6.1NRT,292.54,8.44,N
-19.55533,-59.35138,304.38,1.11,1.05,2023/6/9,206,T,60,6.1NRT,292.23,6.55,N
-18.38638,-55.43365,304.08,1.11,1.05,2023/6/9,206,T,58,6.1NRT,290.79,7.18,N
-18.38796,-55.44397,322.29,1.11,1.05,2023/6/9,206,T,100,6.1NRT,291.57,24.07,N
-18.38144,-55.4409,323.87,1.11,1.05,2023/6/9,206,T,100,6.1NRT,292.14,26,N
-18.38298,-55.45122,313.23,1.11,1.05,2023/6/9,206,T,87,6.1NRT,291.81,14.5,N
-18.49017,-58.93333,305.45,1.05,1.03,2023/6/9,206,T,64,6.1NRT,292.32,6.95,N
-18.49149,-58.9432,321.15,1.06,1.03,2023/6/9,206,T,100,6.1NRT,292.81,20.63,N
-18.40996,-58.88082,323.16,1.05,1.02,2023/6/9,206,T,100,6.1NRT,292.17,22.87,N
-18.00059,-61.90602,307.06,1.49,1.21,2023/6/9,206,T,70,6.1NRT,292.89,12.57,N
-17.73928,-61.6553,378.98,1.42,1.18,2023/6/9,206,T,100,6.1NRT,298.12,250.51,N
-17.74092,-61.66859,336.88,1.43,1.18,2023/6/9,206,T,100,6.1NRT,293.96,63.98,N
-16.43808,-52.67107,301.09,1.74,1.29,2023/6/9,206,T,37,6.1NRT,289.19,12.06,N
-17.72874,-61.65672,317.11,1.42,1.18,2023/6/9,206,T,94,6.1NRT,292.36,25.14,N
-17.73036,-61.66999,305.25,1.43,1.18,2023/6/9,206,T,64,6.1NRT,291.85,10.24,N
-17.5824,-60.8046,303.97,1.26,1.11,2023/6/9,206,T,58,6.1NRT,293.55,7.22,N
-17.52033,-60.56158,304.79,1.22,1.1,2023/6/9,206,T,62,6.1NRT,292.67,7.95,N
-17.62263,-61.45135,310.93,1.38,1.16,2023/6/9,206,T,81,6.1NRT,293.37,15.47,N
-17.62733,-61.66246,305.99,1.42,1.18,2023/6/9,206,T,66,6.1NRT,292.97,11.41,N
-17.6168,-61.66386,310.5,1.42,1.18,2023/6/9,206,T,80,6.1NRT,292.13,16.02,N
-17.48131,-61.7887,305.04,1.44,1.19,2023/6/9,206,T,63,6.1NRT,292.5,10.92,N
-16.05937,-52.89494,305.53,1.7,1.28,2023/6/9,206,T,65,6.1NRT,289.95,17.12,N
-16.40305,-58.6559,305.79,1.01,1.01,2023/6/9,206,T,66,6.1NRT,293.38,6.03,N
-16.40433,-58.66525,319.65,1.01,1.01,2023/6/9,206,T,99,6.1NRT,294.14,17.04,N
-16.10288,-58.21696,308.18,1,1,2023/6/9,206,T,74,6.1NRT,293,8.1,N
-16.09397,-58.21833,323.48,1,1,2023/6/9,206,T,100,6.1NRT,293.87,20.95,N
-16.4632,-61.55039,301.9,1.35,1.15,2023/6/9,206,T,45,6.1NRT,290.81,7.01,N
-16.46628,-61.55626,302.61,1.35,1.15,2023/6/9,206,T,50,6.1NRT,290.94,7.79,N
-14.42529,-48.35739,301.38,4.05,1.87,2023/6/9,206,T,40,6.1NRT,283.68,42.51,N
-16.33811,-61.94385,311.68,1.43,1.18,2023/6/9,206,T,83,6.1NRT,291.14,18.48,N
-16.33968,-61.95699,317.79,1.43,1.18,2023/6/9,206,T,96,6.1NRT,291.08,27.03,N
-16.33308,-61.95077,324.71,1.43,1.18,2023/6/9,206,T,100,6.1NRT,291.19,39.03,N
-16.12475,-60.94979,305.97,1.23,1.1,2023/6/9,206,T,57,6.1NRT,291.84,8.56,N
-16.1121,-60.9286,303.57,1.23,1.1,2023/6/9,206,T,22,6.1NRT,291.52,6.37,N
-16.01749,-61.71052,305.97,1.36,1.16,2023/6/9,206,T,66,6.1NRT,291.24,11.27,N
-15.82434,-60.5171,313.29,1.16,1.07,2023/6/9,206,T,87,6.1NRT,293.08,13.76,N
-15.82572,-60.52778,339,1.16,1.07,2023/6/9,206,T,100,6.1NRT,294.49,51.5,N
-15.81616,-60.52922,313.93,1.16,1.07,2023/6/9,206,T,88,6.1NRT,292.91,14.68,N
-14.58759,-53.76141,300.13,1.57,1.23,2023/6/9,206,T,18,6.1NRT,288.67,9.26,N
-14.26718,-52.3612,302.12,2.02,1.38,2023/6/9,206,T,47,6.1NRT,290.53,14.52,N
-14.2702,-52.37938,304.46,2.01,1.38,2023/6/9,206,T,60,6.1NRT,290.09,18.08,N
-14.43338,-56.90651,310.58,1.06,1.03,2023/6/9,206,T,80,6.1NRT,291.62,10.68,N
-13.8796,-59.70296,305.59,1.04,1.02,2023/6/9,206,T,28,6.1NRT,291.06,5.88,N
-13.86019,-59.69613,305.67,1.04,1.02,2023/6/9,206,T,23,6.1NRT,291.08,5.77,N
-13.31842,-56.66862,311.08,1.1,1.05,2023/6/9,206,T,82,6.1NRT,292.18,11.5,N
-12.65922,-54.45538,300.39,1.51,1.21,2023/6/9,206,T,26,6.1NRT,290.03,6.78,N
-12.66136,-54.469,303.15,1.51,1.21,2023/6/9,206,T,54,6.1NRT,290.77,9.48,N
-12.26882,-52.68117,300.23,2.08,1.4,2023/6/9,206,T,22,6.1NRT,290.03,11.37,N
-12.7297,-56.85511,313.36,1.1,1.04,2023/6/9,206,T,87,6.1NRT,291.91,12.52,N
-12.73117,-56.86505,306.92,1.1,1.04,2023/6/9,206,T,70,6.1NRT,291.17,7.32,N
-12.72041,-56.85654,307.16,1.1,1.04,2023/6/9,206,T,70,6.1NRT,291.92,7.62,N
-12.72189,-56.86646,302.38,1.1,1.04,2023/6/9,206,T,49,6.1NRT,291.34,4.39,N
-12.64937,-56.93507,322.95,1.09,1.04,2023/6/9,206,T,100,6.1NRT,292.12,22.79,N
-12.64011,-56.93652,308.57,1.09,1.04,2023/6/9,206,T,75,6.1NRT,291.64,9.18,N
-12.42614,-56.28152,307.55,1.17,1.08,2023/6/9,206,T,72,6.1NRT,291.4,9.68,N
-12.4277,-56.29211,306,1.17,1.08,2023/6/9,206,T,66,6.1NRT,291.4,8.28,N
-12.52112,-57.18737,306.38,1.07,1.03,2023/6/9,206,T,68,6.1NRT,291.64,7.24,N
-12.51621,-57.21788,320.25,1.07,1.03,2023/6/9,209,T,100,6.1NRT,292.81,19.05,N
-12.51762,-57.22755,314.62,1.07,1.03,2023/6/9,209,T,90,6.1NRT,292.28,13.47,N
-12.50704,-57.2193,310.13,1.07,1.03,2023/6/9,209,T,79,6.1NRT,292.67,9.69,N
-12.50846,-57.22897,312.95,1.07,1.03,2023/6/9,209,T,86,6.1NRT,292.49,11.92,N
-12.50988,-57.23862,310.39,1.07,1.03,2023/6/9,209,T,80,6.1NRT,292.12,10.02,N
-12.57811,-57.76975,306.36,1.03,1.01,2023/6/9,209,T,68,6.1NRT,292.92,6.69,N
-12.56911,-57.77115,315.12,1.03,1.01,2023/6/9,209,T,91,6.1NRT,293.29,13.03,N
-12.57046,-57.78046,317.04,1.03,1.01,2023/6/9,209,T,94,6.1NRT,292.65,14.58,N
-12.47237,-57.17519,317.26,1.07,1.03,2023/6/9,209,T,95,6.1NRT,292.72,14.74,N
-12.47381,-57.18488,317.1,1.07,1.03,2023/6/9,209,T,94,6.1NRT,292.53,14.52,N
-12.46444,-57.17242,307.16,1.07,1.03,2023/6/9,209,T,47,6.1NRT,292.32,6.94,N
-12.46585,-57.18214,324.79,1.07,1.03,2023/6/9,209,T,100,6.1NRT,292.98,23.97,N
-12.07087,-57.25798,301.86,1.07,1.03,2023/6/9,209,T,45,6.1NRT,291.39,4.52,N
-12.45972,-60.35557,302.29,1.07,1.03,2023/6/9,209,T,48,6.1NRT,291.87,4.52,N
-11.95022,-57.63098,302.41,1.04,1.02,2023/6/9,209,T,36,6.1NRT,291.65,4.16,N
-11.95159,-57.64042,319.89,1.04,1.02,2023/6/9,209,T,99,6.1NRT,292.58,17.88,N
-11.95295,-57.64984,314.37,1.04,1.02,2023/6/9,209,T,89,6.1NRT,292.09,12.53,N
-11.83995,-58.14484,312.86,1.02,1.01,2023/6/9,209,T,86,6.1NRT,291.92,11.5,N
-11.13729,-54.00167,316.29,1.73,1.29,2023/6/9,209,T,93,6.1NRT,291.69,31.97,N
-11.12583,-54.00351,316.13,1.73,1.29,2023/6/9,209,T,93,6.1NRT,291.17,31.81,N
-10.24937,-49.13884,305.39,4.28,1.91,2023/6/9,209,T,64,6.1NRT,290.15,54.06,N
-10.24621,-49.14444,306.88,4.28,1.91,2023/6/9,209,T,70,6.1NRT,290.05,62.34,N
-11.04981,-54.17914,305.24,1.68,1.28,2023/6/9,209,T,63,6.1NRT,290.74,13.75,N
-11.0522,-54.19428,301.4,1.68,1.27,2023/6/9,209,T,41,6.1NRT,290.31,9.11,N
-10.64503,-52.09941,303.66,2.48,1.52,2023/6/9,209,T,26,6.1NRT,290.31,18.46,N
-10.6488,-52.1215,305.44,2.47,1.51,2023/6/9,209,T,46,6.1NRT,290.44,21.74,N
-10.65072,-52.10495,302.82,2.48,1.52,2023/6/9,209,T,52,6.1NRT,290.29,18.1,N
-11.35925,-56.67444,302.9,1.15,1.07,2023/6/9,209,T,51,6.1NRT,291.74,5.03,N
-10.63729,-52.10727,305.98,2.48,1.52,2023/6/9,209,T,66,6.1NRT,290.42,25.27,N
-11.32279,-56.69078,320.51,1.15,1.07,2023/6/9,209,T,100,6.1NRT,292.82,21.12,N
-11.32433,-56.7011,343.44,1.15,1.07,2023/6/9,209,T,100,6.1NRT,295,59.35,N
-11.32589,-56.71151,332.35,1.15,1.07,2023/6/9,209,T,100,6.1NRT,294.76,38.11,N
-11.31484,-56.70258,312,1.15,1.07,2023/6/9,209,T,84,6.1NRT,291.81,12.27,N
-10.1841,-51.75951,312.57,2.69,1.57,2023/6/9,209,T,85,6.1NRT,291.14,48.62,N
-10.13084,-52.71125,303.11,2.27,1.46,2023/6/9,209,T,53,6.1NRT,290.46,16.19,N
-10.13422,-52.73167,309.93,2.26,1.46,2023/6/9,209,T,79,6.1NRT,290.92,30.28,N
-10.13297,-52.71673,309.69,2.27,1.46,2023/6/9,209,T,74,6.1NRT,290.77,27.65,N
-9.86428,-53.89656,301.84,1.86,1.33,2023/6/9,209,T,45,6.1NRT,289.36,10.65,N
-10.32219,-57.13998,301.79,1.12,1.06,2023/6/9,209,T,44,6.1NRT,290.35,4.05,N
-10.26366,-57.36935,302.21,1.1,1.05,2023/6/9,209,T,48,6.1NRT,286.7,5.28,N
-9.75473,-55.93366,301.61,1.33,1.14,2023/6/9,209,T,41,6.1NRT,289.7,5.31,N
-9.74457,-55.93527,300.88,1.33,1.14,2023/6/9,209,T,28,6.1NRT,289.66,4.52,N
-9.70091,-57.4309,305.12,1.11,1.05,2023/6/9,209,T,63,6.1NRT,292.14,5.86,N
-9.56448,-63.25502,305.07,1.42,1.18,2023/6/9,209,T,63,6.1NRT,291.62,8.15,N
18.93049,-70.34615,306.19,1.61,1.25,2023/6/9,217,T,67,6.1NRT,296.09,9.87,N
18.92799,-70.36115,310.77,1.62,1.25,2023/6/9,217,T,81,6.1NRT,295.91,16.25,N
8.55525,-64.13446,306.05,1.02,1.01,2023/6/9,213,T,67,6.1NRT,291.8,5.62,N
9.23228,-64.3017,300.67,1.02,1.01,2023/6/9,213,T,32,6.1NRT,285.84,3.42,N
9.37585,-64.52252,328.88,1.03,1.02,2023/6/9,213,T,100,6.1NRT,292.05,26.43,N
9.37452,-64.53175,317.5,1.03,1.02,2023/6/9,213,T,95,6.1NRT,291.75,13.31,N
9.38219,-64.54229,308.12,1.03,1.02,2023/6/9,213,T,55,6.1NRT,291.81,5.81,N
9.38087,-64.55151,305.84,1.04,1.02,2023/6/9,213,T,43,6.1NRT,291.93,4.44,N
9.39118,-64.54362,310.18,1.03,1.02,2023/6/9,213,T,71,6.1NRT,291.65,7.3,N
9.38986,-64.55285,309.13,1.04,1.02,2023/6/9,213,T,62,6.1NRT,291.9,6.61,N
9.5597,-63.62486,307.61,1,1,2023/6/9,213,T,72,6.1NRT,292.04,6.28,N
9.55844,-63.63379,326.37,1,1,2023/6/9,213,T,100,6.1NRT,292.72,23.02,N
9.56729,-63.63509,305.94,1,1,2023/6/9,213,T,66,6.1NRT,291.97,5.41,N
9.62167,-63.63395,304.38,1,1,2023/6/9,213,T,60,6.1NRT,291.74,4.18,N
9.64182,-63.5549,347.83,1,1,2023/6/9,213,T,100,6.1NRT,290.56,56.03,N
9.64057,-63.56383,377.84,1,1,2023/6/9,213,T,100,6.1NRT,291.8,143.17,N
9.63931,-63.57276,307.47,1,1,2023/6/9,213,T,72,6.1NRT,290.1,6.02,N
9.62172,-63.69775,303.19,1,1,2023/6/9,213,T,54,6.1NRT,291.94,3.51,N
9.61794,-63.72455,353.81,1,1,2023/6/9,213,T,100,6.1NRT,293.93,69.44,N
9.61668,-63.73349,309.16,1,1,2023/6/9,213,T,77,6.1NRT,291.55,7.33,N
9.65444,-63.52942,325.51,1,1,2023/6/9,213,T,100,6.1NRT,290.56,22.34,N
9.65318,-63.53835,319.03,1,1,2023/6/9,213,T,98,6.1NRT,289.9,15.42,N
9.64942,-63.56512,338.63,1,1,2023/6/9,213,T,100,6.1NRT,292.44,39.37,N
9.64817,-63.57405,323.12,1,1,2023/6/9,213,T,100,6.1NRT,290.69,18.86,N
9.6529,-63.61705,320.14,1,1,2023/6/9,213,T,100,6.1NRT,292.39,16.17,N
9.65164,-63.62597,342.58,1,1,2023/6/9,213,T,100,6.1NRT,293.8,46.08,N
9.65038,-63.6349,304.48,1,1,2023/6/9,213,T,36,6.1NRT,291.99,3.85,N
9.68183,-63.47553,328.14,1,1,2023/6/9,213,T,100,6.1NRT,289.94,25.9,N
9.65294,-63.68084,302.25,1,1,2023/6/9,213,T,48,6.1NRT,291.46,3.5,N
9.70212,-63.52404,303.67,1,1,2023/6/9,213,T,56,6.1NRT,286.99,4.7,N
9.70086,-63.53297,311.3,1,1,2023/6/9,213,T,82,6.1NRT,287.12,9.63,N
9.72985,-63.45521,303.53,1,1,2023/6/9,213,T,40,6.1NRT,288.78,4.42,N
9.72859,-63.46414,320.41,1,1,2023/6/9,213,T,100,6.1NRT,289.28,17.2,N
9.73619,-63.47436,305.34,1,1,2023/6/9,213,T,64,6.1NRT,289.56,5.38,N
10.05518,-64.86256,308.25,1.05,1.02,2023/6/9,213,T,32,6.1NRT,291.78,5.61,N
10.05383,-64.87188,313.76,1.05,1.02,2023/6/9,213,T,83,6.1NRT,291.59,9.77,N
10.06151,-64.88268,309.88,1.05,1.02,2023/6/9,213,T,78,6.1NRT,291.88,6.85,N
10.06015,-64.89201,311.34,1.05,1.02,2023/6/9,213,T,82,6.1NRT,291.26,8.51,N
10.21027,-64.6179,306.62,1.03,1.01,2023/6/9,213,T,69,6.1NRT,292.77,5.07,N
11.04675,-68.65355,314.94,1.68,1.27,2023/6/9,213,T,90,6.1NRT,292.37,25.09,N
11.04435,-68.66857,306.91,1.68,1.27,2023/6/9,213,T,70,6.1NRT,291.21,12.85,N
39.465,118.13395,320.76,1.11,1.05,2023/6/9,249,T,43,6.1NRT,307.34,9.03,D
39.60864,116.95921,323.57,1.03,1.01,2023/6/9,249,T,47,6.1NRT,310.41,9.12,D
39.38055,117.91059,322.73,1.09,1.04,2023/6/9,249,T,45,6.1NRT,307.12,9.48,D
39.37643,117.59923,329.34,1.07,1.03,2023/6/9,249,T,76,6.1NRT,309.61,19.91,D
39.35878,117.70779,328.21,1.08,1.04,2023/6/9,249,T,39,6.1NRT,306.97,15.82,D
39.42377,117.12962,322.87,1.04,1.02,2023/6/9,249,T,52,6.1NRT,307.43,9.14,D
40.22741,110.52898,326.15,1.49,1.2,2023/6/9,249,T,61,6.1NRT,308.17,11.2,D
39.29059,116.97321,323.3,1.03,1.02,2023/6/9,249,T,57,6.1NRT,309.53,8.95,D
39.32804,115.94256,322.52,1,1,2023/6/9,249,T,32,6.1NRT,307.93,3.53,D
39.02379,117.30693,327.71,1.06,1.03,2023/6/9,249,T,44,6.1NRT,312.36,10.87,D
39.02188,117.31877,328.85,1.06,1.03,2023/6/9,249,T,52,6.1NRT,312.05,12.61,D
38.97167,117.45439,326.31,1.07,1.03,2023/6/9,249,T,16,6.1NRT,310.48,10.24,D
39.06898,116.5501,324.62,1.02,1.01,2023/6/9,249,T,49,6.1NRT,311.15,9.36,D
38.91455,117.40794,328.77,1.07,1.03,2023/6/9,249,T,53,6.1NRT,312.17,13,D
38.91262,117.41985,327.85,1.07,1.03,2023/6/9,249,T,58,6.1NRT,311.61,12.13,D
38.78568,117.05459,326.08,1.05,1.02,2023/6/9,249,T,65,6.1NRT,311.92,9.39,D
38.77819,117.1014,327.18,1.05,1.02,2023/6/9,249,T,49,6.1NRT,313.96,10.18,D
39.5839,110.58818,322.55,1.45,1.19,2023/6/9,249,T,44,6.1NRT,307.26,9.5,D
39.58946,110.583,327.26,1.45,1.19,2023/6/9,249,T,70,6.1NRT,307.44,18.77,D
38.79603,116.15741,324.92,1.01,1,2023/6/9,249,T,35,6.1NRT,312.01,10.28,D
38.65232,116.95945,326.72,1.04,1.02,2023/6/9,249,T,44,6.1NRT,312.32,7.77,D
38.65259,116.89904,325.62,1.04,1.02,2023/6/9,249,T,37,6.1NRT,310.85,6.34,D
38.63814,116.93162,327.07,1.04,1.02,2023/6/9,249,T,45,6.1NRT,311.41,6.48,D
38.34049,117.50716,328.81,1.09,1.04,2023/6/9,249,T,68,6.1NRT,310.84,11.69,D
38.34283,117.3205,332.52,1.07,1.03,2023/6/9,249,T,38,6.1NRT,313.23,14.26,D
38.21899,117.50704,327,1.09,1.04,2023/6/9,249,T,66,6.1NRT,313.22,7.38,D
38.16221,117.46056,328.36,1.09,1.04,2023/6/9,249,T,68,6.1NRT,313.5,9.45,D
38.09297,117.20043,328.3,1.07,1.03,2023/6/9,249,T,41,6.1NRT,312.95,8.6,D
38.06957,117.34306,330.6,1.08,1.04,2023/6/9,249,T,75,6.1NRT,313.48,11.57,D
38.0749,117.19579,326.85,1.07,1.03,2023/6/9,249,T,45,6.1NRT,311.66,6.96,D
